mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logisticregression__C,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.04479975700378418,0.0017206896924049063,0.0031995296478271483,0.00039949434188871907,73.21012736393963,{'logisticregression__C': 73.21012736393963},0.5635683760683761,0.5091419616037612,0.5700339558573854,0.6358560794044665,0.7149159084642956,0.5987032562796569,0.0706587954781531,25,0.6492387359475967,0.6355188347193678,0.6074763099219621,0.7280070034787015,0.7434220815022224,0.6727325931139702,0.05338065538039585,38
0.04539976119995117,0.003554958480924825,0.0035996437072753906,0.00049007682138151,184.05974813799796,{'logisticregression__C': 184.05974813799796},0.5574919871794872,0.5222998563406034,0.5619694397283531,0.6439205955334988,0.705300523848911,0.5981964805261708,0.06677053633995307,31,0.6466934029507239,0.6475520384784127,0.5963066687800731,0.7405334249084249,0.7314941857636355,0.6725159441762539,0.05514102745748691,39
0.04400205612182617,0.0017889756853552991,0.003398704528808594,0.0004895551137539982,38.48910429886624,{'logisticregression__C': 38.48910429886624},0.5574919871794872,0.5222998563406034,0.5619694397283531,0.6439205955334988,0.7010270195754067,0.59734177967147,0.06540751289102324,34,0.6465466508812959,0.6475520384784127,0.596163204858857,0.7405334249084249,0.7293093144369502,0.6720209267127881,0.05473203990803695,40
0.04519948959350586,0.002785482752050042,0.0032002925872802734,0.00039994916687989557,2.0695101967161356,{'logisticregression__C': 2.0695101967161356},0.5531517094017094,0.5222998563406034,0.5912563667232598,0.5317411083540116,0.6418872346291702,0.5680672550897509,0.04387218140383176,52,0.6446138386199027,0.6505746252581694,0.6361756523046845,0.6781293059488548,0.7498619165976249,0.6718710677458473,0.04145454314257683,41
0.04459981918334961,0.0018533975580205257,0.003200817108154297,0.000399927602849445,376.48399288352294,{'logisticregression__C': 376.48399288352294},0.5852697649572649,0.49301292934569674,0.5619694397283531,0.6512958367797077,0.7010270195754067,0.5985149980772858,0.07202254095468469,28,0.6745101492841095,0.6155568687214258,0.5968780193236716,0.7412975912975913,0.7293093144369502,0.6715103886127498,0.05817345611706795,42
0.044199895858764646,0.0007482140478983176,0.0032004356384277345,0.00040023364865641835,336.8671623382661,{'logisticregression__C': 336.8671623382661},0.5635683760683761,0.49301292934569674,0.5700339558573854,0.6578094844223876,0.7010270195754067,0.5970903530538505,0.0737258777604675,35,0.6492387359475967,0.6162920342667179,0.6084100053059971,0.7538868538868538,0.7291960741265938,0.6714047407067518,0.05939733340721257,43
0.05040035247802734,0.0018544197241914826,0.0035999298095703127,0.0004895317746053959,510.511070600498,{'logisticregression__C': 510.511070600498},0.5635683760683761,0.5142353402115711,0.5619694397283531,0.6374069478908189,0.7149159084642956,0.598419202472683,0.07031587981397167,30,0.6492387359475967,0.6373960216998191,0.5968780193236716,0.7278775868939803,0.7434220815022224,0.670962489073458,0.055815515288830275,44
0.046800756454467775,0.005741198883345837,0.003199195861816406,0.000400258843202547,0.9589589518376185,{'logisticregression__C': 0.9589589518376185},0.5435363247863247,0.5222998563406034,0.724320882852292,0.5301902398676592,0.6264474772539289,0.5893589562201617,0.07705563374044685,37,0.631196219817924,0.6505746252581694,0.6612496194480298,0.676620911091631,0.7350113850113851,0.6709305521254278,0.03528635631111509,45
0.04480133056640625,0.0013274958728416203,0.003998947143554687,0.0006317325293564752,405.33246165324505,{'logisticregression__C': 405.33246165324505},0.5713808760683761,0.5142353402115711,0.5619694397283531,0.6277915632754343,0.7149159084642956,0.5980586255496061,0.06867335286921353,32,0.6610210067916694,0.6373960216998191,0.596163204858857,0.7154117487450821,0.7434220815022224,0.67068281271953,0.053002286454274274,46
0.04579944610595703,0.00132639567684316,0.0032004356384277345,0.00040035250642402915,150.90560636186984,{'logisticregression__C': 150.90560636186984},0.5852697649572649,0.5142353402115711,0.5619694397283531,0.6181761786600496,0.7133650399779432,0.5986031527070363,0.06662001209201021,26,0.6741423756353098,0.6373960216998191,0.5956860264642253,0.7028113745094877,0.7431834768646912,0.6706438550347066,0.05105502948046659,47
0.04539947509765625,0.00412812559728416,0.003400421142578125,0.0004897075270309051,0.8868694385698876,{'logisticregression__C': 0.8868694385698876},0.5435363247863247,0.5222998563406034,0.724320882852292,0.5205748552522745,0.6345119933829612,0.5890487825228912,0.07947443153720274,38,0.631196219817924,0.6505746252581694,0.6612496194480298,0.6624365139285106,0.7470416884702599,0.6704997333845787,0.03987737984549034,48
0.053401851654052736,0.005425892751907493,0.003400230407714844,0.0004897667919837617,0.7900768432139639,{'logisticregression__C': 0.7900768432139639},0.5435363247863247,0.5222998563406034,0.724320882852292,0.5205748552522745,0.6345119933829612,0.5890487825228912,0.07947443153720274,38,0.631196219817924,0.6505746252581694,0.6612496194480298,0.6624365139285106,0.7470416884702599,0.6704997333845787,0.03987737984549034,48
0.043599510192871095,0.0013566982573497827,0.0038002967834472657,0.0011666539680915168,565.6538771171039,{'logisticregression__C': 565.6538771171039},0.5574919871794872,0.501077445474729,0.5655119498498106,0.6512958367797077,0.7149159084642956,0.5980586255496061,0.07563083070578777,32,0.6466934029507239,0.6255406068417549,0.5951566951566951,0.7412975912975913,0.7434220815022224,0.6704220755497976,0.06098297012116297,50
0.04779949188232422,0.004261721439214853,0.0034001350402832033,0.0004894539926330177,3.728170751169189,{'logisticregression__C': 3.728170751169189},0.568843482905983,0.5091419616037612,0.5780984719864177,0.5317411083540116,0.6418872346291702,0.5659424518958687,0.04543087590452945,54,0.6625815113156884,0.6367791842475387,0.6207977207977208,0.6820684677827534,0.7498619165976249,0.6704177601482653,0.044949353436683034,51
0.04280014038085937,0.002993628417097311,0.0032004833221435545,0.00040009068289060764,11.709794631332183,{'logisticregression__C': 11.709794631332183},0.5791933760683761,0.5091419616037612,0.5700339558573854,0.5429073614557485,0.6338227185001379,0.5670198746970818,0.04135496313601249,53,0.6722578009039208,0.6360924417423336,0.6092010737172028,0.6960861960861959,0.7375457875457875,0.6702366599990881,0.044930997341951086,52
0.04499826431274414,0.0017916308812541601,0.0039999961853027345,0.000632937762199279,895.757207235046,{'logisticregression__C': 895.757207235046},0.5713808760683761,0.501077445474729,0.5442895389839363,0.6512958367797077,0.7149159084642956,0.5965919211542089,0.07679483758306982,36,0.6610210067916694,0.6255406068417549,0.5704053952486143,0.7412975912975913,0.7434220815022224,0.6683373363363705,0.06698756836799644,53
0.044400358200073244,0.0004899603687164427,0.003200054168701172,0.0004004241562059707,6.564318945363618,{'logisticregression__C': 6.564318945363618},0.5731169871794872,0.5091419616037612,0.5700339558573854,0.5413564929693961,0.6338227185001379,0.5654944232220336,0.04124489394037706,55,0.6633009274310545,0.6360924417423336,0.6092010737172028,0.6954080707926861,0.7375457875457875,0.6683096602458128,0.044910637384891185,54
0.043000316619873045,0.0012645934014669665,0.003599119186401367,0.0007999309852605327,0.9423003969915811,{'logisticregression__C': 0.9423003969915811},0.5435363247863247,0.5222998563406034,0.724320882852292,0.5205748552522745,0.6264474772539289,0.5874358792970847,0.07861256627614531,40,0.631196219817924,0.6505746252581694,0.6612496194480298,0.6633247072948036,0.7350113850113851,0.6682713113660624,0.035258319846291006,55
0.04580025672912598,0.0018327934818293294,0.003400278091430664,0.0004899210097453709,2.011160408766648,{'logisticregression__C': 2.011160408766648},0.5357238247863247,0.5222998563406034,0.5912563667232598,0.5317411083540116,0.6418872346291702,0.5645816781666738,0.04557788773921123,56,0.6211585030269675,0.6505746252581694,0.6361756523046845,0.6781293059488548,0.7498619165976249,0.6671800006272604,0.045411832957910216,56
0.044000434875488284,0.0025297519001067845,0.0035995006561279296,0.0004897653295976656,2.0534881795684004,{'logisticregression__C': 2.0534881795684004},0.5435363247863247,0.5222998563406034,0.5912563667232598,0.522125723738627,0.6418872346291702,0.564221101243597,0.04630379123400485,57,0.631196219817924,0.6505746252581694,0.6361756523046845,0.6645651633868445,0.7498619165976249,0.6664747154730495,0.04329547332913899,57
0.04380111694335938,0.003059392715625132,0.003399372100830078,0.0004903690955785912,0.3751848558634359,{'logisticregression__C': 0.3751848558634359},0.5574252136752136,0.48282617213007706,0.6073853989813243,0.4970705817480011,0.601392335263303,0.5492199403595838,0.05157556386538906,58,0.6469908949589163,0.6125059079441959,0.660606882829105,0.63535078317687,0.7068313119867948,0.6524571561791764,0.031437484342150886,58
0.039200115203857425,0.0034277114278248194,0.0033997535705566407,0.0004899619001300105,0.29286163912179636,{'logisticregression__C': 0.29286163912179636},0.5574252136752136,0.48282617213007706,0.5977700143659397,0.5051350978770334,0.601392335263303,0.5489097666623134,0.047953143262999556,59,0.6481012658227848,0.6125059079441959,0.6460287679799875,0.6464560300176739,0.7068313119867948,0.6519846567502874,0.03048883811369446,59
0.036399555206298825,0.0008005144910241582,0.004001188278198242,0.0006315049824400712,0.2525455002358625,{'logisticregression__C': 0.2525455002358625},0.5574252136752136,0.4908906882591093,0.5977700143659397,0.5131996140060656,0.5122346291701131,0.5343040318952883,0.03841794730234101,60,0.6481012658227848,0.6231877161257574,0.6460287679799875,0.6581946158416746,0.6795268813106048,0.6510078494161619,0.018287613776982195,60
0.03599977493286133,0.0022802065873822413,0.0036001205444335938,0.0008007885316600916,0.19735028763187837,{'logisticregression__C': 0.19735028763187837},0.5513488247863247,0.4908906882591093,0.5891341256366723,0.5131996140060656,0.49834574028122414,0.5285837985938793,0.0367596855133243,61,0.6433030837132744,0.6231877161257574,0.6422127255460588,0.6581946158416746,0.6624455502080104,0.645868738286955,0.013864311954004541,61
0.032399749755859374,0.0013568388274124016,0.0034003257751464844,0.0004890063748416951,0.16863481121300802,{'logisticregression__C': 0.16863481121300802},0.5513488247863247,0.4908906882591093,0.5891341256366723,0.4993107251171767,0.49834574028122414,0.5258060208161014,0.03830935093060034,64,0.6432522518947661,0.6244618408430769,0.6422127255460588,0.6448288553551711,0.6624455502080104,0.6434402447694166,0.01204036406865717,62
0.03360052108764648,0.001959809963408714,0.0033997058868408202,0.0004897070162950891,0.20377671105070438,{'logisticregression__C': 0.20377671105070438},0.5513488247863247,0.4908906882591093,0.5795187410212876,0.5131996140060656,0.49834574028122414,0.5266607216708022,0.03366276140195981,62,0.6433030837132744,0.6231877161257574,0.627756999540835,0.6581946158416746,0.6624455502080104,0.6429775930859103,0.015709683498837643,63
0.03539872169494629,0.0028710005626,0.004200601577758789,0.0011666864856760694,0.20209205751195802,{'logisticregression__C': 0.20209205751195802},0.5513488247863247,0.4908906882591093,0.5795187410212876,0.5131996140060656,0.49834574028122414,0.5266607216708022,0.03366276140195981,62,0.6433030837132744,0.6231877161257574,0.627756999540835,0.6581946158416746,0.6624455502080104,0.6429775930859103,0.015709683498837643,63
0.03239908218383789,0.002154241942703937,0.003000497817993164,5.001110306597479e-07,0.16571597276401365,{'logisticregression__C': 0.16571597276401365},0.46801549145299143,0.4908906882591093,0.5891341256366723,0.48542183622828783,0.49834574028122414,0.5063615763716571,0.04257650024346854,65,0.6230758038702168,0.6244618408430769,0.6422127255460588,0.6309731934731935,0.6624455502080104,0.6366338227881114,0.014569757541365911,65
0.02959914207458496,0.001020843714503229,0.0034014701843261717,0.0004900183920237151,0.11531680843217926,{'logisticregression__C': 0.11531680843217926},0.4498530982905983,0.46457489878542507,0.5759762308998302,0.4356906534325889,0.46677695064791835,0.47857436641127216,0.049972415190074046,66,0.6081786348535344,0.5986704195564955,0.6257984850745032,0.5734646934426791,0.6197976996492373,0.60518198651529,0.01841752517919677,66
0.0295989990234375,0.0029399145834645597,0.0032010555267333986,0.00039944752625531476,0.11773050252007132,{'logisticregression__C': 0.11773050252007132},0.4498530982905983,0.46457489878542507,0.5759762308998302,0.4356906534325889,0.46677695064791835,0.47857436641127216,0.049972415190074046,66,0.6081786348535344,0.5986704195564955,0.6257984850745032,0.5734646934426791,0.6197976996492373,0.60518198651529,0.01841752517919677,66
0.02900042533874512,0.0036339277749292153,0.0033998012542724608,0.0007996798183619356,0.1048057450361974,{'logisticregression__C': 0.1048057450361974},0.4498530982905983,0.4565103826563928,0.5759762308998302,0.4356906534325889,0.46677695064791835,0.47696146318546573,0.05052531721997413,68,0.6081786348535344,0.5881458338119414,0.6257984850745032,0.5734646934426791,0.6197976996492373,0.6030770693663792,0.019604605490984944,68
0.025599288940429687,0.0014953949876446789,0.0036005020141601563,0.0004900963210294096,0.0750904771583532,{'logisticregression__C': 0.0750904771583532},0.43596420940170943,0.4221300770536764,0.5708828522920204,0.4356906534325889,0.44327267714364493,0.461588093864728,0.055072669584683626,69,0.5900042363547015,0.5455419782802075,0.6194929302078166,0.5737318840579709,0.5883801383801384,0.583430233456167,0.02407411485889294,69
0.024200057983398436,0.0023148020363075723,0.003600025177001953,0.0008010985963895981,0.032099234156705535,{'logisticregression__C': 0.032099234156705535},0.42207532051282054,0.38265639284315006,0.5314091680814941,0.425592776399228,0.4389991728701406,0.4401465661413667,0.04934304766527015,70,0.5609048682764245,0.49359541696682785,0.557811102754923,0.5624639024324722,0.5784918391301369,0.5506534259121569,0.029415660452454723,70
