mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__learning_rate,param_mlpclassifier__hidden_layer_sizes,param_mlpclassifier__activation,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.5998001575469971,0.017282560363559282,0.0037996768951416016,0.00039841241254835226,invscaling,"(200,)",relu,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (200,), 'mlpclassifier__activation': 'relu'}",0.618389423076923,0.49965717643985896,0.7015476035000654,0.5425282602701957,0.5339812517231872,0.5792207430020462,0.07241734223568634,35,0.7082154185766703,0.6208716259175769,0.6304714135851035,0.6877122877122878,0.6873842513594066,0.666930999430209,0.034656508796402315,53
3.4434016704559327,0.23168545166946147,0.008798599243164062,0.006109976874505635,constant,"(200, 200, 200)",logistic,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (200, 200, 200), 'mlpclassifier__activation': 'logistic'}",0.5332532051282051,0.5077216925688912,0.5041791824474338,0.5351530190239867,0.5243658671078026,0.5209345932552638,0.012814132869258558,61,0.6873034410035901,0.6336019889179572,0.6485470085470086,0.6854250977461546,0.6761396011396013,0.6662034274708624,0.02139165094779811,54
2.968802642822266,0.43860005880696856,0.004996109008789063,7.892195173139028e-06,invscaling,"(200, 200, 200)",relu,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (200, 200, 200), 'mlpclassifier__activation': 'relu'}",0.585403311965812,0.5108234295415959,0.6271875408123286,0.5288116901020127,0.6108009374138406,0.572605381967118,0.045468223244424684,46,0.6441162151437652,0.6414870988985989,0.6767368032484311,0.6559107559107559,0.7014016456180635,0.6639305037639229,0.02248873757879789,55
0.46700191497802734,0.01167866415333079,0.003799295425415039,0.00039951808058347774,adaptive,"(50, 50)",relu,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (50, 50), 'mlpclassifier__activation': 'relu'}",0.624465811965812,0.5077216925688912,0.5735764659788428,0.5344637441411635,0.5398056244830438,0.5560066678275507,0.04013318433754748,57,0.7129183969580227,0.6314138592619606,0.607157548334019,0.6755852842809364,0.6894741731698253,0.6633098524009529,0.03864376077080332,56
3.399000310897827,0.20614127185970266,0.006797361373901367,0.001937038722968579,invscaling,"(200, 200, 200)",logistic,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (200, 200, 200), 'mlpclassifier__activation': 'logistic'}",0.547142094017094,0.513663967611336,0.4682480083583649,0.5351530190239867,0.5236765922249793,0.5175767362471522,0.02708829080170837,62,0.6994669597796924,0.6537298404310758,0.6091133338096901,0.6854250977461546,0.6686405792788771,0.663275162209098,0.031157247565958748,57
0.39200148582458494,0.007292114743615233,0.0034004688262939454,0.00048772671902096767,invscaling,"(100,)",relu,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (100,), 'mlpclassifier__activation': 'relu'}",0.610576923076923,0.5026283139610813,0.6773540551129686,0.554383788254756,0.5216432313206507,0.5733172623452759,0.06362003758936163,45,0.6968310170841815,0.6309876634050762,0.5950057876460065,0.7102825113694679,0.675098235098235,0.6616410429205934,0.04281427256659749,58
0.30679974555969236,0.013963787459182845,0.003799247741699219,0.0004005705846789106,invscaling,"(50,)",relu,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (50,), 'mlpclassifier__activation': 'relu'}",0.6001602564102564,0.481405903095207,0.5765476035000653,0.5463192721257237,0.5301902398676592,0.5469246549997824,0.040705435324430606,60,0.7020232892858281,0.6077949819845466,0.6167481449976047,0.7012292012292013,0.6762719250582601,0.6608135085110882,0.040800385557379186,59
0.5961997985839844,0.014719152203788177,0.003997230529785156,0.0006346753017761036,constant,"(200,)",relu,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (200,), 'mlpclassifier__activation': 'relu'}",0.602764423076923,0.49456379783204907,0.6985764659788429,0.561759029500965,0.5120278467052661,0.5739383126188092,0.07300297013364984,41,0.6838622498658664,0.6190802013586824,0.6202686202686202,0.7158338251688635,0.6621530357263457,0.6602395864776757,0.03726710080564582,60
2.9413936614990233,0.30962872527544694,0.004400396347045898,0.0008000614585760175,adaptive,"(200, 200, 200)",logistic,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (200, 200, 200), 'mlpclassifier__activation': 'logistic'}",0.4957932692307692,0.513663967611336,0.4682480083583649,0.5463192721257237,0.5317411083540116,0.511153125136041,0.027362753867825114,64,0.6534613066258637,0.6537298404310758,0.6080192618654158,0.702384794692487,0.6825456678397855,0.6600281742909255,0.031902478084280025,61
0.43379988670349123,0.010341767936436614,0.004200077056884766,0.0007462001911781618,invscaling,"(100,)",tanh,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (100,), 'mlpclassifier__activation': 'tanh'}",0.5835336538461539,0.5112642026903487,0.5897054982369074,0.5248483595257789,0.6114902122966639,0.5641683853191705,0.03901648379287901,53,0.658293138767149,0.6282261773106637,0.6327287888263498,0.6654842741799265,0.7095826943303543,0.6588630146828887,0.029114481979663452,62
1.8014068603515625,0.023094663386069043,0.0053920745849609375,0.0004910700707927069,constant,"(200, 200)",logistic,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (200, 200), 'mlpclassifier__activation': 'logistic'}",0.5332532051282051,0.49810630795350663,0.4961146663184015,0.5190239867659222,0.5266060104769783,0.5146208353286028,0.01500270159753417,63,0.6835617182810942,0.6167654464123484,0.637948717948718,0.6613412874845512,0.6896746602628956,0.6578583660779216,0.02745939462894206,63
0.5845994472503662,0.005238403371313896,0.0035994529724121095,0.000489629582583002,adaptive,"(200,)",relu,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (200,), 'mlpclassifier__activation': 'relu'}",0.616653311965812,0.4864992817030168,0.6934830873710331,0.5425282602701957,0.5178522194651227,0.5714032321550361,0.07464746015272712,49,0.6984263494875518,0.6082435367072093,0.6171050364364319,0.6886794829801709,0.6638639382274151,0.6552636687677558,0.036662166661464046,64
0.7676012516021729,0.01294074065833206,0.003800058364868164,0.00040025898521916885,constant,"(100, 100)",logistic,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (100, 100), 'mlpclassifier__activation': 'logistic'}",0.48544337606837606,0.49598406686691915,0.46258325715032,0.5308795147504825,0.5324303832368349,0.5014641196145865,0.026916878056637037,67,0.6460521919893093,0.6252621365082977,0.6147347276379537,0.6849635119402561,0.6898499572918178,0.6521725050735269,0.030522299667214817,65
1.7237995147705079,0.08201046814084144,0.004197025299072265,0.00040155446597886784,adaptive,"(200, 200)",logistic,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (200, 200), 'mlpclassifier__activation': 'logistic'}",0.5271768162393162,0.4849484132166645,0.4778633929737495,0.5174731182795699,0.5324303832368349,0.507978424789227,0.022333482867432683,65,0.6843733807091569,0.603708638685321,0.6244038879474653,0.6582762804202574,0.688332215729476,0.6518188806983354,0.033168944304275506,66
1.835205602645874,0.021208149288699994,0.004398441314697266,0.0004854713883259953,invscaling,"(200, 200)",logistic,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (200, 200), 'mlpclassifier__activation': 'logistic'}",0.4940571581196581,0.49301292934569674,0.5041791824474338,0.5270885028949545,0.518541494347946,0.5073758534311378,0.013469669813537696,66,0.6444210710563375,0.6152881216172355,0.649055330634278,0.673350865658558,0.6750546750546751,0.6514340128042168,0.02190730040290175,67
0.6282012462615967,0.013526544809378241,0.0037990570068359374,0.0003992818544585465,constant,"(200,)",logistic,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (200,), 'mlpclassifier__activation': 'logistic'}",0.49158653846153844,0.48282617213007706,0.48083453049497193,0.5286393713813068,0.4907637165701682,0.4949300658076125,0.017378396250805044,68,0.6478071469183778,0.6115237697425374,0.6338715485056949,0.6741855615095051,0.642809191113927,0.6420394435580085,0.020323152662431235,68
0.7692030906677246,0.021421243150740548,0.0039974689483642575,0.0010964113967506588,invscaling,"(100, 100)",logistic,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (100, 100), 'mlpclassifier__activation': 'logistic'}",0.47162126068376065,0.47985503460885465,0.49908580383962386,0.5169906258615935,0.4768748276812793,0.4888855105350224,0.01683926252549585,69,0.6263908136033102,0.6037974683544304,0.6484709561632638,0.6716110886497523,0.631843262223009,0.6364227177987531,0.02266891663620719,69
0.619599437713623,0.006119502471954726,0.003800201416015625,0.0004010447246204283,invscaling,"(200,)",logistic,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (200,), 'mlpclassifier__activation': 'logistic'}",0.47335737179487175,0.48282617213007706,0.46612576727177746,0.5286393713813068,0.4907637165701682,0.4883424798296403,0.02180948090353871,70,0.6335652948764384,0.6115237697425374,0.6164171609704046,0.6741452991452991,0.6438382610966946,0.6358979571662748,0.022382811893588386,70
0.6309998989105224,0.015164651717819166,0.0037994861602783205,0.000748405047856542,adaptive,"(200,)",logistic,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (200,), 'mlpclassifier__activation': 'logistic'}",0.47335737179487175,0.4879195507378869,0.46612576727177746,0.5286393713813068,0.48269920044113596,0.4877482523253957,0.02178180519634918,71,0.6297526251448454,0.6136075949367088,0.6164171609704046,0.6741855615095051,0.6313497119948733,0.6330625309112675,0.021728118853913257,71
0.8036042213439941,0.01847498871179111,0.005999326705932617,0.0020967051519289724,adaptive,"(100, 100)",logistic,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (100, 100), 'mlpclassifier__activation': 'logistic'}",0.5012019230769231,0.4352879717905185,0.4362674676766358,0.5250551419906259,0.5046526054590571,0.4804930219987521,0.0374104873382811,72,0.6542535630761486,0.5597597730046017,0.5832048197725823,0.6841760560114991,0.666783644751821,0.6296355713233306,0.04898802144944754,72
1.262801504135132,0.07747750517364864,0.005402755737304687,0.0018544540723332277,adaptive,"(100, 100, 100)",logistic,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (100, 100, 100), 'mlpclassifier__activation': 'logistic'}",0.5253739316239316,0.451417004048583,0.45806125114274515,0.4934863523573201,0.46229666390956714,0.4781270406164294,0.02769418695093877,73,0.6833684311024998,0.5844719417184215,0.6035758787819663,0.6453434791918403,0.6136158041353712,0.6260751069860199,0.03477374875782999,73
0.390398645401001,0.003877776942615652,0.003200197219848633,0.00040059102431546034,constant,"(100,)",logistic,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (100,), 'mlpclassifier__activation': 'logistic'}",0.4751602564102564,0.4565103826563928,0.4362674676766358,0.5228149986214502,0.45492142266335817,0.4691349056056187,0.029528045622994673,74,0.6302618418350787,0.5844951292072567,0.5836175318933939,0.6730899730899731,0.6025227031454687,0.6147974358342342,0.03369941546058835,74
0.3940000534057617,0.0036329704529555903,0.0036000728607177733,0.0004893607262273013,adaptive,"(100,)",logistic,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (100,), 'mlpclassifier__activation': 'logistic'}",0.47335737179487175,0.4696682773932349,0.4362674676766358,0.4789081885856079,0.46881031155224706,0.46540232340051946,0.014995624389241463,75,0.6297526251448454,0.598204093705085,0.5843693343693344,0.6223165502232078,0.6220111722360598,0.6113307551357064,0.01716596485975215,75
0.3935996055603027,0.01062926524908107,0.0033998489379882812,0.0004887176822615703,invscaling,"(100,)",logistic,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (100,), 'mlpclassifier__activation': 'logistic'}",0.4751602564102564,0.43019459318270864,0.42665208306125113,0.48473256134546455,0.4468569065343259,0.4527192801068013,0.023450694232202036,76,0.6302618418350787,0.556578442654392,0.5665235147993769,0.6248424654137273,0.594370895351704,0.5945154320108558,0.029733207871982994,76
1.1382004737854003,0.07091123118329411,0.003996706008911133,4.454281863463114e-06,constant,"(100, 100, 100)",logistic,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (100, 100, 100), 'mlpclassifier__activation': 'logistic'}",0.48197115384615385,0.4221300770536764,0.45806125114274515,0.3904397573752412,0.4943479459608492,0.44939003707573316,0.03840878439080439,77,0.637489107408386,0.5487663152220115,0.6035758787819663,0.5135785623590501,0.6431615181615182,0.5893142763865864,0.050603890418613975,77
1.1409972667694093,0.05238170794911695,0.004401683807373047,0.0004893010310448399,invscaling,"(100, 100, 100)",logistic,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (100, 100, 100), 'mlpclassifier__activation': 'logistic'}",0.4003071581196581,0.4382591093117409,0.43174546166906097,0.48542183622828783,0.4468569065343259,0.44051809437261474,0.02740623310365158,78,0.5339378532554098,0.5692710606721957,0.5741822809834395,0.6352431144033489,0.5973609723609724,0.5819990563350733,0.03347805632207904,78
0.2836015701293945,0.0024151253548105123,0.0031995296478271483,0.00039901813175128963,invscaling,"(50,)",logistic,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (50,), 'mlpclassifier__activation': 'logistic'}",0.4316907051282051,0.41406556092464414,0.42820295154760346,0.45919492693686237,0.432968017645437,0.43322443243655046,0.014623011184567922,79,0.571834970480937,0.5389762604952478,0.5732193732193732,0.6032985018255069,0.5743252019847764,0.5723308616011683,0.020379091787730123,79
0.2868001937866211,0.00386870703681545,0.0035996437072753906,0.0004913464371848043,constant,"(50,)",logistic,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50,), 'mlpclassifier__activation': 'logistic'}",0.4316907051282051,0.3877497714509599,0.42820295154760346,0.45919492693686237,0.4190791287565482,0.4251834967640358,0.023007761081302282,80,0.571834970480937,0.5049226441631506,0.5732193732193732,0.604440963549384,0.5580340080525885,0.5624903918930867,0.03254592935285724,80
0.28840179443359376,0.002871222488426463,0.0031991004943847656,0.00039935127656848176,adaptive,"(50,)",logistic,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (50,), 'mlpclassifier__activation': 'logistic'}",0.4316907051282051,0.4221300770536764,0.3659559879848504,0.4314171491590846,0.397125723738627,0.40966392861288875,0.025224499995631103,81,0.5708596744756479,0.54920800476198,0.4809550353028614,0.5711059657547951,0.5260042735042736,0.5396265907599116,0.03372292694860484,81
0.4485985279083252,0.00789066472078478,0.0033991336822509766,0.0004900772853364614,constant,"(50, 50)",logistic,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50, 50), 'mlpclassifier__activation': 'logistic'}",0.40818643162393164,0.33002481389578164,0.38363588872926735,0.461435070306038,0.42714364488558043,0.40208516988811976,0.04409225357045144,82,0.5404179383265788,0.4034103266779764,0.5058275058275059,0.610950025584172,0.569455943431847,0.526012347969616,0.07035333620500225,82
0.45060172080993655,0.006086935793560551,0.004198408126831055,0.0009789193665659098,adaptive,"(50, 50)",logistic,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (50, 50), 'mlpclassifier__activation': 'logistic'}",0.4473824786324786,0.3775630142353402,0.36241347786339295,0.3839261097325613,0.4110146126275158,0.3964599386182578,0.029927564968162262,83,0.5934177215189873,0.4865089940039974,0.47106227106227105,0.4982128982128982,0.5482207760171343,0.5194845321630577,0.045114237435830984,83
0.44620065689086913,0.0038696884898705656,0.003598785400390625,0.000798929831119254,invscaling,"(50, 50)",logistic,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (50, 50), 'mlpclassifier__activation': 'logistic'}",0.40818643162393164,0.3644051194984981,0.38363588872926735,0.3978149986214502,0.4190791287565482,0.3946243134459391,0.019110702100268745,84,0.5404179383265788,0.4655163594298219,0.5058275058275059,0.5219990737232117,0.5600754745220037,0.5187672703658245,0.032213850215450625,84
0.6399984359741211,0.04173665568508385,0.004000139236450195,0.0006327118166639739,invscaling,"(50, 50, 50)",logistic,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50), 'mlpclassifier__activation': 'logistic'}",0.38822115384615385,0.33002481389578164,0.35732009925558317,0.38616625310173697,0.440343258891646,0.3804151157981803,0.03676398906495156,85,0.49820827982633153,0.4034103266779764,0.453525641025641,0.4917554639495994,0.5880891533065447,0.48699777295721863,0.06078654959825184,85
0.6317968845367432,0.012612069561815558,0.0037992000579833984,0.00040092572045123854,constant,"(50, 50, 50)",logistic,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50), 'mlpclassifier__activation': 'logistic'}",0.3846153846153846,0.33002481389578164,0.34925558312655086,0.3957816377171216,0.41325475599669154,0.374586435070306,0.030569414876250145,86,0.4948029227127714,0.4034103266779764,0.4426450742240216,0.5072593399185917,0.5542514328427212,0.4804738192752164,0.05241320335299124,86
0.8643990516662597,0.05070563766603485,0.003200721740722656,0.00039961450061808373,constant,"(50, 50, 50, 50)",logistic,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50, 50), 'mlpclassifier__activation': 'logistic'}",0.3846153846153846,0.3380893300248139,0.35732009925558317,0.38616625310173697,0.3957816377171216,0.372394540942928,0.02140117594759064,87,0.4948029227127714,0.4134658526968416,0.453525641025641,0.4945054945054946,0.5072593399185917,0.47271185017186806,0.034741060160454654,87
0.8159992218017578,0.030997041064837014,0.004400396347045898,0.000490349310011856,invscaling,"(50, 50, 50, 50)",logistic,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50, 50), 'mlpclassifier__activation': 'logistic'}",0.3846153846153846,0.33002481389578164,0.35732009925558317,0.3942307692307692,0.3957816377171216,0.372394540942928,0.02528065957868062,87,0.4948029227127714,0.40011699517394905,0.453525641025641,0.5060410096735992,0.5072593399185917,0.4723491817009105,0.04106054884769999,88
0.6426018714904785,0.044115172758569916,0.003598594665527344,0.0004918564215355014,adaptive,"(50, 50, 50)",logistic,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50), 'mlpclassifier__activation': 'logistic'}",0.38822115384615385,0.33002481389578164,0.35732009925558317,0.38616625310173697,0.38547697821891375,0.36944185966363385,0.022760196947316243,89,0.49820827982633153,0.4034103266779764,0.453525641025641,0.4945054945054946,0.5075688308246448,0.47144371457201767,0.0387370904926346,89
0.6579990863800049,0.2790567583974941,0.0038005352020263673,0.0003991844655079332,adaptive,"(50, 50, 50, 50)",logistic,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50, 50), 'mlpclassifier__activation': 'logistic'}",0.3846153846153846,0.33002481389578164,0.35732009925558317,0.25,0.3957816377171216,0.3435483870967742,0.052035869497640136,90,0.4948029227127714,0.4034103266779764,0.453525641025641,0.2260644554222536,0.5072593399185917,0.41701253715144676,0.10215206928478975,90
