mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_adaboostclassifier__n_estimators,param_adaboostclassifier__base_estimator,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
3.2183181762695314,0.11354982402891164,0.0757990837097168,0.0038698312482697865,426,LogisticRegression(),"{'adaboostclassifier__n_estimators': 426, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.3107638888888889,0.44183426929606895,0.3611564581428758,0.5204714640198511,0.5391163496002205,0.43466848598958113,0.0884072656775504,60,0.3479817770073173,0.5129932475787927,0.4912319481284999,0.5566493508094086,0.4908270277445905,0.4799366702537219,0.07019380272175688,63
3.496599531173706,0.17925177020290534,0.08400053977966308,0.00414680376091532,466,LogisticRegression(),"{'adaboostclassifier__n_estimators': 466, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.3940972222222222,0.44183426929606895,0.35309194201384353,0.5012406947890818,0.5252274607113316,0.44309831780650966,0.06423330130997794,49,0.35642059557271816,0.5129932475787927,0.47882207776573976,0.5226423647476279,0.477914770060364,0.46975861114504847,0.05943080062049717,64
0.004600620269775391,0.0007992869073369303,0.0,0.0,334,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 334, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,90,,,,,,,,65
0.004599761962890625,0.0007999909722042439,0.0,0.0,438,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 438, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,70,,,,,,,,66
0.005199956893920899,0.0003998056899155806,0.0,0.0,467,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 467, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,76,,,,,,,,67
0.004000520706176758,0.0006327876055281121,0.0,0.0,11,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 11, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,73,,,,,,,,68
0.00500020980834961,6.14361702286011e-07,0.0,0.0,175,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 175, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,75,,,,,,,,69
0.004200363159179687,0.0003993994014648074,0.0,0.0,338,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 338, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,71,,,,,,,,70
0.004598855972290039,0.0004906632809827995,0.0,0.0,366,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 366, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,72,,,,,,,,71
0.004399871826171875,0.0004905839311100465,0.0,0.0,414,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 414, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,69,,,,,,,,72
0.005600118637084961,0.001199650777495741,0.0,0.0,291,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 291, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,68,,,,,,,,73
0.004399156570434571,0.0004903882126762863,0.0,0.0,375,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 375, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,67,,,,,,,,74
0.004599428176879883,0.0004905449512645884,0.0,0.0,465,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 465, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,66,,,,,,,,75
0.004599857330322266,0.0004891434150762302,0.0,0.0,310,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 310, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,65,,,,,,,,76
0.004799079895019531,0.0007504206411961874,0.0,0.0,303,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 303, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,79,,,,,,,,77
0.009201431274414062,0.008930856158806516,0.0,0.0,12,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 12, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,74,,,,,,,,78
0.004800653457641602,0.00039987598203557623,0.0,0.0,480,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 480, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,77,,,,,,,,79
0.004199695587158203,0.0004004480157984902,0.0,0.0,289,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 289, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,80,,,,,,,,80
0.004198646545410157,0.0003997805862480134,0.0,0.0,474,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 474, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,78,,,,,,,,81
0.0046004772186279295,0.0004905244125994745,0.0,0.0,203,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 203, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,98,,,,,,,,82
0.004799032211303711,0.0003993075076529533,0.0,0.0,381,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 381, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,96,,,,,,,,83
0.004000711441040039,2.7804145311571603e-07,0.0,0.0,351,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 351, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,81,,,,,,,,84
0.004198884963989258,0.00040001967251855624,0.0,0.0,376,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 376, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,87,,,,,,,,85
0.004399251937866211,0.0004900191576404296,0.0,0.0,485,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 485, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,88,,,,,,,,86
0.004799461364746094,0.0004002336202512999,0.0,0.0,36,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 36, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,83,,,,,,,,87
0.004999351501464844,0.0015496050307267676,0.0,0.0,78,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 78, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,99,,,,,,,,88
0.004799365997314453,0.0004001869876906307,0.0,0.0,295,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 295, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,85,,,,,,,,89
0.004999351501464844,0.0006330888026800654,0.0,0.0,357,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 357, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,93,,,,,,,,90
0.004999637603759766,7.979011788693195e-07,0.0,0.0,396,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 396, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,94,,,,,,,,91
0.0053996086120605465,0.0013563678570055655,0.0,0.0,53,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 53, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,86,,,,,,,,92
0.004400634765625,0.0004883067116953329,0.0,0.0,16,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 16, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,89,,,,,,,,93
0.004200363159179687,0.0003998766927980488,0.0,0.0,202,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 202, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,91,,,,,,,,94
0.004600429534912109,0.0004896093863255838,0.0,0.0,119,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 119, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,97,,,,,,,,95
0.004799318313598633,0.00040028150273734605,0.0,0.0,391,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 391, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,92,,,,,,,,96
0.004799938201904297,0.0003995193041893103,0.0,0.0,257,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 257, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,82,,,,,,,,97
0.004799318313598633,0.00040028235478808494,0.0,0.0,306,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 306, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,95,,,,,,,,98
0.004799842834472656,0.0004001886637844532,0.0,0.0,51,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 51, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,84,,,,,,,,99
0.004198837280273438,0.0004011182233954444,0.0,0.0,420,KNeighborsClassifier(),"{'adaboostclassifier__n_estimators': 420, 'adaboostclassifier__base_estimator': KNeighborsClassifier()}",,,,,,,,100,,,,,,,,100
